,Alpha,CMA,HML,Mkt-RF,RMW,SMB,STR,WML,Weight,fund,model,Name
784,0.0005873978022764764,,1.143111997332003,1.0315964077233895,,1.4591188358948106,,0.3080907234956794,0.0015310000000000002,BOSVX,carhart,BANCORP INC ORD
784,2.8255795455763466e-05,,,0.9122731350136223,,,,,0.0015310000000000002,BOSVX,capm,BANCORP INC ORD
785,-0.0010567279500014915,0.10244601392937347,-0.14282204459009906,0.8949026333365954,-0.7674971425071591,0.3336887426711863,0.5404803312928838,-0.71079026378357,0.00153,BOSVX,full,GREEN PLAINS INC ORD
785,-0.0010965299554377042,,0.3589030415938071,1.0258863785423535,,0.6661658767131982,,,0.00153,BOSVX,ff3,GREEN PLAINS INC ORD
785,-0.001046719464010296,0.13483597273117046,0.29354343662494875,0.9933140694305687,-0.6799797518161661,0.6021845252168501,,,0.00153,BOSVX,ff5,GREEN PLAINS INC ORD
785,-0.001017942810081926,,-0.07850636196904531,1.0294336671217394,,0.4587442345477691,,-0.7295152610132244,0.00153,BOSVX,carhart,GREEN PLAINS INC ORD
785,-0.0013492862661691105,,,0.9869994826767814,,,,,0.00153,BOSVX,capm,GREEN PLAINS INC ORD
786,-0.00011839870929137897,0.26484244975260346,-0.008770838834040756,0.5554174490998481,0.09821115269865215,0.5147061984123547,0.10139515740846203,0.17233979697766647,0.00153,BOSVX,full,DONEGAL GROUP INC ORD
786,-6.174379569732097e-05,,-0.01866470677170364,0.5355607742096149,,0.47228512182133014,,,0.00153,BOSVX,ff3,DONEGAL GROUP INC ORD
786,-7.557369793861522e-05,0.19810225316149108,-0.08629289578445394,0.5628154096821971,0.05776366040285599,0.47421680881761163,,,0.00153,BOSVX,ff5,DONEGAL GROUP INC ORD
786,-7.655998248934549e-05,,0.06380093564944951,0.5348919970201683,,0.5113907259393378,,0.1375369257392888,0.00153,BOSVX,carhart,DONEGAL GROUP INC ORD
786,-0.0001514003293152064,,,0.5587151844693272,,,,,0.00153,BOSVX,capm,DONEGAL GROUP INC ORD
787,0.00013477434301966643,-0.8270874942601909,-0.21935012793644673,0.9469191806850645,-0.15062568100464907,1.1276637293721246,0.47006173946092944,-0.18808998303977034,0.0015079999999999998,BOSVX,full,FABRINET ORD
787,0.00014708198097574058,,-0.37470919813847436,1.1332530213573386,,1.2322974457139182,,,0.0015079999999999998,BOSVX,ff3,FABRINET ORD
787,0.00020109086123931453,-0.9013688501925603,-0.06408926179036925,1.0169416077734212,-0.15451985116810538,1.233340006572582,,,0.0015079999999999998,BOSVX,ff5,FABRINET ORD
787,0.00016742303401186265,,-0.4879257787387683,1.1341711815068216,,1.1786095988656664,,-0.18882361164368602,0.0015079999999999998,BOSVX,carhart,FABRINET ORD
787,2.002722122763047e-05,,,1.2542158216829202,,,,,0.0015079999999999998,BOSVX,capm,FABRINET ORD
788,0.00012639128725479369,-0.7909705254971522,1.4788516808523644,0.9058198153830601,0.5250870772389137,1.2914057335672204,-0.23015741348653576,0.11696172946517512,0.0015040000000000001,BOSVX,full,FIRST FINANCIAL CORP ORD
788,0.00010542592117231882,,1.1102411939907186,0.9223787349761069,,1.1721377432987863,,,0.0015040000000000001,BOSVX,ff3,FIRST FINANCIAL CORP ORD
788,9.725155309311685e-05,-0.7605234359178068,1.3898653410944855,0.8706345247779488,0.5223678783023361,1.2322719878490607,,,0.0015040000000000001,BOSVX,ff5,FIRST FINANCIAL CORP ORD
788,8.888678767250544e-05,,1.202296612047652,0.9216321869355655,,1.2157908651294207,,0.1535308381220819,0.0015040000000000001,BOSVX,carhart,FIRST FINANCIAL CORP ORD
788,-0.0004962571199439874,,,0.765042263721229,,,,,0.0015040000000000001,BOSVX,capm,FIRST FINANCIAL CORP ORD
789,0.0005869921498993665,-0.5859450984751562,1.0113730747505887,0.5662999332399765,0.20280192311959522,1.0846020932977836,-0.34345260997850235,0.1621647349574495,0.0015010000000000002,BOSVX,full,PARKE BANCORP INC ORD
789,0.000533781754768018,,0.6919054133901383,0.562770214377924,,0.9727991797369688,,,0.0015010000000000002,BOSVX,ff3,PARKE BANCORP INC ORD
789,0.0005418511570876843,-0.5375634120786569,0.8850336624484769,0.5142424353936543,0.20104563870459918,1.0000369259574555,,,0.0015010000000000002,BOSVX,ff5,PARKE BANCORP INC ORD
789,0.0005096376171422486,,0.8262896411240757,0.5616803895309785,,1.0365248266267275,,0.2241272002221523,0.0015010000000000002,BOSVX,carhart,PARKE BANCORP INC ORD
789,0.00010967073798543429,,,0.4748191478903513,,,,,0.0015010000000000002,BOSVX,capm,PARKE BANCORP INC ORD
790,-0.0018784772636835424,0.9211588738852151,0.18472907609920725,1.5254000016201006,0.4778444455010578,1.008237210994642,-0.2523140225149767,-0.960411168525046,0.001492,BOSVX,full,CONSOLIDATED COMMUNICATIONS HOLDINGS INC ORD
790,-0.0019448754198788457,,1.0604871161116605,1.3362417202379795,,1.2257909098607085,,,0.001492,BOSVX,ff3,CONSOLIDATED COMMUNICATIONS HOLDINGS INC ORD
790,-0.002056247499103636,1.2138576325754997,0.6547916822784976,1.5262303300859748,0.6773791561608292,1.2669880439283452,,,0.001492,BOSVX,ff5,CONSOLIDATED COMMUNICATIONS HOLDINGS INC ORD
790,-0.0018354729999522756,,0.45156250087352234,1.3411799573123238,,0.9370359297005768,,-1.0155698437310725,0.001492,BOSVX,carhart,CONSOLIDATED COMMUNICATIONS HOLDINGS INC ORD
790,-0.0025411274431227176,,,1.1903824054277878,,,,,0.001492,BOSVX,capm,CONSOLIDATED COMMUNICATIONS HOLDINGS INC ORD
791,-0.0004979938328206632,0.6201504044041655,-0.08183742343718037,1.0720444979392911,0.21676046070967459,0.9676332815204878,0.21022171692638686,-0.1922618384371219,0.0014860000000000001,BOSVX,full,WILLIAM LYON HOMES ORD
791,-0.0004353979618873587,,0.2516277281204786,1.0189665122916813,,1.0359359858407262,,,0.0014860000000000001,BOSVX,ff3,WILLIAM LYON HOMES ORD
791,-0.00048282183866941536,0.612690904883617,0.04398507400124488,1.107274279081122,0.23513666351692014,1.047037909079242,,,0.0014860000000000001,BOSVX,ff5,WILLIAM LYON HOMES ORD
791,-0.0004063751255194346,,0.09008907586511997,1.020276553208971,,0.9593335802886884,,-0.2694155889285975,0.0014860000000000001,BOSVX,carhart,WILLIAM LYON HOMES ORD
791,-0.0007279713687834854,,,1.015417679204297,,,,,0.0014860000000000001,BOSVX,capm,WILLIAM LYON HOMES ORD
792,-0.00035860213299434716,1.0931711064624516,-0.2247456561063788,1.7089501557479423,-2.6746030905662446,0.46951524020355184,0.8501373577296549,-1.4389558876723214,0.001475,BOSVX,full,HIGHPOINT RESOURCES CORP ORD
792,-0.0005339075501342981,,1.1217725651310868,1.9087977406564938,,1.2325166806493948,,,0.001475,BOSVX,ff3,HIGHPOINT RESOURCES CORP ORD
792,-0.0003858493519535456,1.220566937159475,0.6289616099313824,1.875360488174895,-2.4772420193133016,0.9872319373381392,,,0.001475,BOSVX,ff5,HIGHPOINT RESOURCES CORP ORD
792,-0.00038124326501613303,,0.27205606764808543,1.9156887439195365,,0.8295770322390812,,-1.417164668613446,0.001475,BOSVX,carhart,HIGHPOINT RESOURCES CORP ORD
792,-0.0011516154112203277,,,1.7518366005460648,,,,,0.001475,BOSVX,capm,HIGHPOINT RESOURCES CORP ORD
793,-0.0004905056632706259,-0.4603087285829826,0.9039077192572047,0.8508224448686714,0.7347651284962049,0.7625994630883348,-0.04192871809441588,0.3433891046743115,0.001474,BOSVX,full,HOWARD BANCORP INC ORD
793,-0.0004214913037873559,,0.5160382647759865,0.8469326935941734,,0.5859915995266174,,,0.001474,BOSVX,ff3,HOWARD BANCORP INC ORD
793,-0.0004526704413385786,-0.5314843930285802,0.7197625896650772,0.8327549212673571,0.6743536760339992,0.6560935966459287,,,0.001474,BOSVX,ff5,HOWARD BANCORP INC ORD
793,-0.00045624382146586885,,0.7094678385478147,0.8453640247169902,,0.6777168333883228,,0.3226035490971225,0.001474,BOSVX,carhart,HOWARD BANCORP INC ORD
793,-0.0007095043485648921,,,0.7755197769035489,,,,,0.001474,BOSVX,capm,HOWARD BANCORP INC ORD
794,0.0006143055276333471,-0.8725900503730526,1.572636261913736,0.8436529904914876,0.14402208253212936,1.2805756891907811,-0.10012634128201411,0.15628084046279886,0.001472,BOSVX,full,SIERRA BANCORP ORD
794,0.0005853820500464747,,1.1667932223507314,0.9191250296162419,,1.197549157964533,,,0.001472,BOSVX,ff3,SIERRA BANCORP ORD
794,0.0006157471637096599,-0.8844512553702792,1.4789691536273761,0.824531311766939,0.12323211053727627,1.2235226060799336,,,0.001472,BOSVX,ff5,SIERRA BANCORP ORD
794,0.0005629311461426375,,1.2917530544148144,0.9181116344273124,,1.2568057111166286,,0.20840911000510454,0.001472,BOSVX,carhart,SIERRA BANCORP ORD
794,-3.999431497248392e-05,,,0.7523447838051545,,,,,0.001472,BOSVX,capm,SIERRA BANCORP ORD
795,0.0003001470181346662,0.010454444443517327,0.5430145114331887,0.8567355938937218,-0.03689364610441501,0.9605377269632452,0.1281021048588966,0.17638000948978907,0.0014680000000000001,BOSVX,full,REGIONAL MANAGEMENT CORP ORD
795,0.00033916872022782583,,0.4464383634850981,0.8807665947589756,,0.9278945834497561,,,0.0014680000000000001,BOSVX,ff3,REGIONAL MANAGEMENT CORP ORD
795,0.0003487125393507818,-0.06401412216777537,0.46663519451129004,0.8675789070909844,-0.08030196161867678,0.921675164963346,,,0.0014680000000000001,BOSVX,ff5,REGIONAL MANAGEMENT CORP ORD
795,0.0003216738028964138,,0.5438135935015495,0.8799769042801266,,0.9740703856884168,,0.162403267426478,0.0014680000000000001,BOSVX,carhart,REGIONAL MANAGEMENT CORP ORD
795,4.6382475118626006e-06,,,0.8365328167062227,,,,,0.0014680000000000001,BOSVX,capm,REGIONAL MANAGEMENT CORP ORD
796,0.0008782307954114689,1.0089845665348534,-0.024151836457849185,1.081292835797521,-1.6514424681692699,0.4473859647197249,0.382438817408976,-0.1499113928480925,0.001458,BOSVX,full,FRONTLINE LTD ORD
796,0.0008397353690968325,,0.47601031934640226,1.1450341947094052,,0.6985374237903487,,,0.001458,BOSVX,ff3,FRONTLINE LTD ORD
796,0.0009326029973657222,0.94780724161234,0.10054193482112296,1.1381497457260228,-1.6551906314990938,0.5324368672027189,,,0.001458,BOSVX,ff5,FRONTLINE LTD ORD
796,0.0008545737956776521,,0.39342089214291415,1.1457039757646603,,0.6593731203334203,,-0.13774337509099305,0.001458,BOSVX,carhart,FRONTLINE LTD ORD
796,0.000542021759633429,,,1.0857470845460384,,,,,0.001458,BOSVX,capm,FRONTLINE LTD ORD
797,-0.00025416986949143973,0.9074503228331328,0.05731138684866971,1.5080583209416356,0.97655942084686,1.269133059104125,-0.18114574992216084,0.15499295007195998,0.001448,BOSVX,full,MARINEMAX INC ORD
797,-0.00014743237093195103,,0.2486169398516427,1.3025763234508796,,1.1318128688758993,,,0.001448,BOSVX,ff3,MARINEMAX INC ORD
797,-0.0002686736198789961,0.9164214278981082,-0.045541484726461634,1.4780876550820463,0.9627110591602586,1.2038845065363808,,,0.001448,BOSVX,ff5,MARINEMAX INC ORD
797,-0.00015348686339883007,,0.28231573278887984,1.3023030340740354,,1.1477929985052573,,0.056203144068680766,0.001448,BOSVX,carhart,MARINEMAX INC ORD
797,-0.00045846177205018633,,,1.3035834399716044,,,,,0.001448,BOSVX,capm,MARINEMAX INC ORD
798,0.0014717937429073855,0.4948774542119932,-0.2786632420876183,1.3355610190137157,0.5603690292575716,1.1333118925980943,0.30472179093784113,0.4335907446145829,0.001439,BOSVX,full,PCM INC ORD
798,0.0016410199521534011,,-0.37008640587064234,1.2918052130270814,,1.0006957064284498,,,0.001439,BOSVX,ff3,PCM INC ORD
798,0.0015891976919730683,0.3143943370405575,-0.4676642783491052,1.3608467067893755,0.4545022176840277,1.0366982343454842,,,0.001439,BOSVX,ff5,PCM INC ORD
798,0.0016057599012067887,,-0.17383194485901077,1.2902136349710784,,1.0937605154008851,,0.32731492094988185,0.001439,BOSVX,carhart,PCM INC ORD
798,0.001559416606376215,,,1.40225477934835,,,,,0.001439,BOSVX,capm,PCM INC ORD
799,-1.2441539587167941e-05,0.7424541000165501,0.2331055605222631,1.2163795026649973,0.8050601629556651,1.4525758608371548,0.062322439785463396,-0.20990732751786567,0.001434,BOSVX,full,QUANEX BUILDING PRODUCTS CORP ORD
799,7.622398847050807e-05,,0.5988137873236833,1.081973796620891,,1.4583921780663296,,,0.001434,BOSVX,ff3,QUANEX BUILDING PRODUCTS CORP ORD
799,-2.842625936064772e-05,0.7766668179132281,0.3501342062028312,1.232358259147806,0.8389533274382601,1.5215658438706918,,,0.001434,BOSVX,ff5,QUANEX BUILDING PRODUCTS CORP ORD
799,0.00011042387964040772,,0.4084600859543718,1.08351752088793,,1.3681255376862111,,-0.31747358197641695,0.001434,BOSVX,carhart,QUANEX BUILDING PRODUCTS CORP ORD
799,-0.00041584206775606327,,,1.0315547894191557,,,,,0.001434,BOSVX,capm,QUANEX BUILDING PRODUCTS CORP ORD
800,-0.0006170893825394734,-0.5367976904506064,0.774882111903159,0.9311584049313426,0.3335881515882352,1.7116213189430785,-0.5365302087415166,-0.34835162947035236,0.001429,BOSVX,full,SPARTANNASH CO ORD
800,-0.0007463085776009042,,0.7683246066884233,0.8772913697327467,,1.7128466999315184,,,0.001429,BOSVX,ff3,SPARTANNASH CO ORD
800,-0.0007682038145652208,-0.3178926466215975,0.8912361801971187,0.8716135901208423,0.4427736189634456,1.7583554241294577,,,0.001429,BOSVX,ff5,SPARTANNASH CO ORD
800,-0.000716750112112671,,0.6038046880566894,0.8786255880273008,,1.6348305635303413,,-0.27438777128452396,0.001429,BOSVX,carhart,SPARTANNASH CO ORD
800,-0.0013455486100379965,,,0.8059974002257456,,,,,0.001429,BOSVX,capm,SPARTANNASH CO ORD
801,0.00036626557195886607,0.14561458040298358,0.2312791554563052,0.9103998313467012,-0.6468878708923933,1.2302818661242967,-0.01929281449788756,-0.34648117888278585,0.0014249999999999998,BOSVX,full,ARDMORE SHIPPING CORP ORD
801,0.00027894803390004,,0.5065765898194899,0.9343967826224031,,1.3878478549743087,,,0.0014249999999999998,BOSVX,ff3,ARDMORE SHIPPING CORP ORD
801,0.00031609754153114164,0.23303671488592645,0.40958794704197293,0.9203461155723693,-0.5808368853009952,1.3312247095015257,,,0.0014249999999999998,BOSVX,ff5,ARDMORE SHIPPING CORP ORD
801,0.000311946157546439,,0.3229118248314553,0.9358862611703509,,1.3007531403855506,,-0.3063177148863604,0.0014249999999999998,BOSVX,carhart,ARDMORE SHIPPING CORP ORD
801,-0.0001685730352113282,,,0.8981677206800025,,,,,0.0014249999999999998,BOSVX,capm,ARDMORE SHIPPING CORP ORD
802,0.000859988786872067,1.821693764962539,0.927375285159775,1.022660759316029,1.1977240814278005,1.5296326030280185,0.050662779344137474,-0.03897682029818633,0.0014169999999999999,BOSVX,full,HIBBETT SPORTS INC ORD
802,0.001046776464712132,,1.5565181977652691,0.7330823039490371,,1.4679739877412334,,,0.0014169999999999999,BOSVX,ff3,HIBBETT SPORTS INC ORD
802,0.000864630772179896,1.818143391929218,0.9538618023039641,1.0308847171670703,1.2007839568078371,1.5465819263971559,,,0.0014169999999999999,BOSVX,ff5,HIBBETT SPORTS INC ORD
802,0.0010720639888740422,,1.4157699772874763,0.734223739297712,,1.4012305048952585,,-0.23474112344786452,0.0014169999999999999,BOSVX,carhart,HIBBETT SPORTS INC ORD
802,0.00023879216220660084,,,0.5051937147059273,,,,,0.0014169999999999999,BOSVX,capm,HIBBETT SPORTS INC ORD
803,0.00031845087400907476,-0.6101388633900939,1.3521989779302561,0.8451552606232342,0.29394161635040894,1.2421386919694157,-0.22453202874089398,0.3150237476662573,0.0014169999999999999,BOSVX,full,PEOPLES BANCORP INC ORD
803,0.0003090646649125067,,0.9343926343676459,0.8589306669289924,,1.0911762660948678,,,0.0014169999999999999,BOSVX,ff3,PEOPLES BANCORP INC ORD
803,0.0003169372401689192,-0.6282968067353423,1.1606270738449624,0.8035576691937214,0.25391207799617493,1.124730040399876,,,0.0014169999999999999,BOSVX,ff5,PEOPLES BANCORP INC ORD
803,0.00027060487088439333,,1.1484565947121486,0.8571946579735304,,1.1926864252762353,,0.3570177610088907,0.0014169999999999999,BOSVX,carhart,PEOPLES BANCORP INC ORD
803,-0.0002185496105135076,,,0.7308785506861817,,,,,0.0014169999999999999,BOSVX,capm,PEOPLES BANCORP INC ORD
804,-0.00017141010548636564,-0.5550577166228834,1.1983038547065294,0.8775592638084548,0.29083488911009314,1.0616595867249305,-0.03808971359057578,0.2188535883294045,0.001411,BOSVX,full,MIDWESTONE FINANCIAL GROUP INC ORD
804,-0.00015602582163081008,,0.8640821731325095,0.9163399741796887,,0.9595946693761109,,,0.001411,BOSVX,ff3,MIDWESTONE FINANCIAL GROUP INC ORD
804,-0.00014950937899410428,-0.5975406416279515,1.0795588969517507,0.864515549928698,0.2532729117395289,0.9925762244423946,,,0.001411,BOSVX,ff5,MIDWESTONE FINANCIAL GROUP INC ORD
804,-0.00018130069264877386,,1.0047599672817022,0.9151991099721657,,1.0263047557184661,,0.23462366579589566,0.001411,BOSVX,carhart,MIDWESTONE FINANCIAL GROUP INC ORD
804,-0.0006339057367209213,,,0.7958610435755514,,,,,0.001411,BOSVX,capm,MIDWESTONE FINANCIAL GROUP INC ORD
805,-0.0013018893743850781,0.8296642676174659,-0.041706280960055866,0.5977531375097358,0.6501674253240584,1.1491088425786369,-0.04020012849157989,-0.10067826208217558,0.0014080000000000002,BOSVX,full,AMERICAN OUTDOOR BRANDS CORP ORD
805,-0.0012282868886337465,,0.28949578230236905,0.44727119052910425,,1.1281964797108626,,,0.0014080000000000002,BOSVX,ff3,AMERICAN OUTDOOR BRANDS CORP ORD
805,-0.0013232016699843252,0.8638309366928485,0.0058966190148660655,0.5959909957973166,0.6722217651756996,1.1747773600577571,,,0.0014080000000000002,BOSVX,ff5,AMERICAN OUTDOOR BRANDS CORP ORD
805,-0.0012078852492991264,,0.1759419834888709,0.44819208543990374,,1.0743487223646169,,-0.18938602715377842,0.0014080000000000002,BOSVX,carhart,AMERICAN OUTDOOR BRANDS CORP ORD
805,-0.0015519846913336487,,,0.4405353565854435,,,,,0.0014080000000000002,BOSVX,capm,AMERICAN OUTDOOR BRANDS CORP ORD
806,0.0008027352007555113,-0.4491855038977499,1.4310313773531003,0.7291985807696006,-0.013860798759916207,1.0322357305150485,0.0060484365586370575,0.4776392793816059,0.0014039999999999999,BOSVX,full,HERITAGE INSURANCE HOLDINGS INC ORD
806,0.0008335393165230332,,0.9883680777036887,0.7860236910086033,,0.8908382401006906,,,0.0014039999999999999,BOSVX,ff3,HERITAGE INSURANCE HOLDINGS INC ORD
806,0.0008678938004618301,-0.5644951630429199,1.182725073633586,0.7127239362564665,-0.10321521853933312,0.8909061004108219,,,0.0014039999999999999,BOSVX,ff5,HERITAGE INSURANCE HOLDINGS INC ORD
806,0.0007792948370009764,,1.2902882623209977,0.7835751884980136,,1.034010243231193,,0.5035451467028365,0.0014039999999999999,BOSVX,carhart,HERITAGE INSURANCE HOLDINGS INC ORD
806,0.0003288565861792252,,,0.6395956276861469,,,,,0.0014039999999999999,BOSVX,capm,HERITAGE INSURANCE HOLDINGS INC ORD
807,0.000411127679578692,-0.5706364762040218,1.3196495109200685,0.9119584234302849,0.6435700964973797,1.3698053242955814,-0.1906618051685225,0.2769559798610185,0.0013980000000000002,BOSVX,full,CAMDEN NATIONAL CORP ORD
807,0.0004342069939257079,,0.9302672681847876,0.9018401197899777,,1.2022855702482562,,,0.0013980000000000002,BOSVX,ff3,CAMDEN NATIONAL CORP ORD
807,0.00041110862396598596,-0.5883070957542557,1.1520470661673625,0.8762936007939475,0.6078204259633027,1.2672978130424388,,,0.0013980000000000002,BOSVX,ff5,CAMDEN NATIONAL CORP ORD
807,0.00040322987388362677,,1.102683298063438,0.9004418658687999,,1.2840460805659877,,0.2875569752622231,0.0013980000000000002,BOSVX,carhart,CAMDEN NATIONAL CORP ORD
807,-0.00011458688257114279,,,0.779185943922262,,,,,0.0013980000000000002,BOSVX,capm,CAMDEN NATIONAL CORP ORD
808,0.00027728573768538397,-1.3437284096615403,1.715206572076444,0.8634195940404623,0.07414075875911902,1.1525032360774068,-0.0760999208620283,0.13265253517446912,0.0013900000000000002,BOSVX,full,VERITEX HOLDINGS INC ORD
808,0.00022271812588747807,,1.161730684281104,1.0028818053280342,,1.0772843973714834,,,0.0013900000000000002,BOSVX,ff3,VERITEX HOLDINGS INC ORD
808,0.00028023976452698127,-1.3560480443706489,1.6367825031382135,0.8483842427493189,0.05575880787696649,1.1050171579050985,,,0.0013900000000000002,BOSVX,ff5,VERITEX HOLDINGS INC ORD
808,0.00019969885807314924,,1.2898539817945778,1.0018427551697133,,1.1380410810491264,,0.2136851655819187,0.0013900000000000002,BOSVX,carhart,VERITEX HOLDINGS INC ORD
808,-0.0003766098104777468,,,0.8320283774878925,,,,,0.0013900000000000002,BOSVX,capm,VERITEX HOLDINGS INC ORD
809,-0.00016275832600826838,-0.014337461562526244,0.5035567181872374,0.763220785518721,-0.09789154102146017,0.8890351592585947,-0.30325722901302826,0.08375685248212136,0.001382,BOSVX,full,GLOBAL INDEMNITY LTD ORD
809,-0.0002159059707746043,,0.4402200199262543,0.7207179144974843,,0.8407659812256063,,,0.001382,BOSVX,ff3,GLOBAL INDEMNITY LTD ORD
809,-0.00021057702685825421,0.04253845297422948,0.42298974522362753,0.719406773778231,-0.0883868081359242,0.832031238031709,,,0.001382,BOSVX,ff5,GLOBAL INDEMNITY LTD ORD
809,-0.00022985016986308367,,0.5178322525486804,0.7200884973332449,,0.8775700750826233,,0.12944236607211457,0.001382,BOSVX,carhart,GLOBAL INDEMNITY LTD ORD
